:ID,:LABEL,id:ID,name,name_zh,type,universe,level:INT
ACT.making_craft.jewelry_making,Node;ACTIVITY,ACT.making_craft.jewelry_making,Jewelry Making,首饰制作,ACTIVITY,ACTIVITIES,2
ACT.making_craft.jewelry_making.beadwork,Node;ACTIVITY,ACT.making_craft.jewelry_making.beadwork,Beadwork,串珠,ACTIVITY,ACTIVITIES,3
ACT.making_craft.knitting_crochet,Node;ACTIVITY,ACT.making_craft.knitting_crochet,Knitting & Crochet,编织与钩针,ACTIVITY,ACTIVITIES,2
ACT.making_craft.knitting_crochet.crochet,Node;ACTIVITY,ACT.making_craft.knitting_crochet.crochet,Crochet,钩针编织,ACTIVITY,ACTIVITIES,3
ACT.making_craft.knitting_crochet.knitting,Node;ACTIVITY,ACT.making_craft.knitting_crochet.knitting,Knitting,棒针编织,ACTIVITY,ACTIVITIES,3
ACT.making_craft.leatherworking,Node;ACTIVITY,ACT.making_craft.leatherworking,Leatherworking,皮革工艺,ACTIVITY,ACTIVITIES,2
ACT.making_craft.macrame,Node;ACTIVITY,ACT.making_craft.macrame,Macrame,绳编,ACTIVITY,ACTIVITIES,2
ACT.making_craft.miniatures,Node;ACTIVITY,ACT.making_craft.miniatures,Miniatures,微缩模型,ACTIVITY,ACTIVITIES,2
ACT.making_craft.miniatures.dollhouse_miniatures,Node;ACTIVITY,ACT.making_craft.miniatures.dollhouse_miniatures,Dollhouse Miniatures,娃娃屋微缩,ACTIVITY,ACTIVITIES,3
ACT.making_craft.miniatures.miniature_painting,Node;ACTIVITY,ACT.making_craft.miniatures.miniature_painting,Miniature Painting,微缩模型涂装,ACTIVITY,ACTIVITIES,3
ACT.making_craft.model_building,Node;ACTIVITY,ACT.making_craft.model_building,Model Building,模型制作,ACTIVITY,ACTIVITIES,2
ACT.making_craft.model_building.diorama_building,Node;ACTIVITY,ACT.making_craft.model_building.diorama_building,Diorama Building,场景模型,ACTIVITY,ACTIVITIES,3
ACT.making_craft.model_building.model_aircraft,Node;ACTIVITY,ACT.making_craft.model_building.model_aircraft,Model Aircraft,航空模型,ACTIVITY,ACTIVITIES,3
ACT.making_craft.model_building.model_railroading,Node;ACTIVITY,ACT.making_craft.model_building.model_railroading,Model Railroading,铁道模型,ACTIVITY,ACTIVITIES,3
ACT.making_craft.model_building.scale_modeling,Node;ACTIVITY,ACT.making_craft.model_building.scale_modeling,Scale Modeling,比例模型,ACTIVITY,ACTIVITIES,3
ACT.making_craft.mosaic_art,Node;ACTIVITY,ACT.making_craft.mosaic_art,Mosaic Art,马赛克拼贴,ACTIVITY,ACTIVITIES,2
ACT.making_craft.papercraft,Node;ACTIVITY,ACT.making_craft.papercraft,Papercraft,纸艺,ACTIVITY,ACTIVITIES,2
ACT.making_craft.papercraft.card_making,Node;ACTIVITY,ACT.making_craft.papercraft.card_making,Card Making,贺卡制作,ACTIVITY,ACTIVITIES,3
ACT.making_craft.papercraft.scrapbooking,Node;ACTIVITY,ACT.making_craft.papercraft.scrapbooking,Scrapbooking,剪贴簿,ACTIVITY,ACTIVITIES,3
ACT.making_craft.pottery_ceramics,Node;ACTIVITY,ACT.making_craft.pottery_ceramics,Pottery & Ceramics,陶艺,ACTIVITY,ACTIVITIES,2
ACT.making_craft.pottery_ceramics.hand_building,Node;ACTIVITY,ACT.making_craft.pottery_ceramics.hand_building,Hand Building,手捏陶艺,ACTIVITY,ACTIVITIES,3
ACT.making_craft.pottery_ceramics.wheel_throwing,Node;ACTIVITY,ACT.making_craft.pottery_ceramics.wheel_throwing,Wheel Throwing,拉坯,ACTIVITY,ACTIVITIES,3
ACT.making_craft.pyrography,Node;ACTIVITY,ACT.making_craft.pyrography,Pyrography,烙画,ACTIVITY,ACTIVITIES,2
ACT.making_craft.resin_casting,Node;ACTIVITY,ACT.making_craft.resin_casting,Resin Casting,树脂铸造,ACTIVITY,ACTIVITIES,2
ACT.making_craft.sewing_quilting,Node;ACTIVITY,ACT.making_craft.sewing_quilting,Sewing & Quilting,缝纫与拼布,ACTIVITY,ACTIVITIES,2
ACT.making_craft.sewing_quilting.quilting,Node;ACTIVITY,ACT.making_craft.sewing_quilting.quilting,Quilting,拼布,ACTIVITY,ACTIVITIES,3
ACT.making_craft.spinning_yarn,Node;ACTIVITY,ACT.making_craft.spinning_yarn,Spinning Yarn,纺线,ACTIVITY,ACTIVITIES,2
ACT.making_craft.stained_glass,Node;ACTIVITY,ACT.making_craft.stained_glass,Stained Glass,彩色玻璃工艺,ACTIVITY,ACTIVITIES,2
ACT.making_craft.upcycling,Node;ACTIVITY,ACT.making_craft.upcycling,Upcycling,升级改造,ACTIVITY,ACTIVITIES,2
ACT.making_craft.wargaming,Node;ACTIVITY,ACT.making_craft.wargaming,Miniature Wargaming,微缩战棋,ACTIVITY,ACTIVITIES,2
ACT.making_craft.weaving,Node;ACTIVITY,ACT.making_craft.weaving,Weaving,织布,ACTIVITY,ACTIVITIES,2
ACT.making_craft.woodworking,Node;ACTIVITY,ACT.making_craft.woodworking,Woodworking,木工,ACTIVITY,ACTIVITIES,2
ACT.making_craft.woodworking.wood_carving,Node;ACTIVITY,ACT.making_craft.woodworking.wood_carving,Wood Carving,木雕,ACTIVITY,ACTIVITIES,3
ACT.making_craft.woodworking.woodturning,Node;ACTIVITY,ACT.making_craft.woodworking.woodturning,Woodturning,车削木工,ACTIVITY,ACTIVITIES,3
ACT.online_communities,Node;ACTIVITY,ACT.online_communities,Online Communities & Informal Activities,网络社区与非正式活动,ACTIVITY,ACTIVITIES,1
ACT.online_communities.citizen_journalism,Node;ACTIVITY,ACT.online_communities.citizen_journalism,Citizen Journalism,公民新闻,ACTIVITY,ACTIVITIES,2
ACT.online_communities.citizen_mapping,Node;ACTIVITY,ACT.online_communities.citizen_mapping,Citizen Mapping,众包地图,ACTIVITY,ACTIVITIES,2
ACT.online_communities.crowdsourcing,Node;ACTIVITY,ACT.online_communities.crowdsourcing,Crowdsourcing Participation,众包参与,ACTIVITY,ACTIVITIES,2
ACT.online_communities.fan_translation,Node;ACTIVITY,ACT.online_communities.fan_translation,Fan Translation,粉丝翻译与字幕组,ACTIVITY,ACTIVITIES,2
ACT.online_communities.fan_wikis,Node;ACTIVITY,ACT.online_communities.fan_wikis,Fan Wikis,同人维基,ACTIVITY,ACTIVITIES,2
ACT.online_communities.forums_communities,Node;ACTIVITY,ACT.online_communities.forums_communities,Forums & Communities,论坛与社区,ACTIVITY,ACTIVITIES,2
ACT.online_communities.hobbyist_clubs,Node;ACTIVITY,ACT.online_communities.hobbyist_clubs,Hobbyist Clubs & Meetups,兴趣社团与聚会,ACTIVITY,ACTIVITIES,2
ACT.online_communities.makerspaces,Node;ACTIVITY,ACT.online_communities.makerspaces,Makerspaces,创客空间,ACTIVITY,ACTIVITIES,2
ACT.online_communities.meme_culture,Node;ACTIVITY,ACT.online_communities.meme_culture,Meme Culture,网络迷因文化,ACTIVITY,ACTIVITIES,2
ACT.online_communities.modding_communities,Node;ACTIVITY,ACT.online_communities.modding_communities,Modding Communities,模组社区,ACTIVITY,ACTIVITIES,2
ACT.online_communities.online_gaming_clans,Node;ACTIVITY,ACT.online_communities.online_gaming_clans,Online Gaming Clans,游戏公会,ACTIVITY,ACTIVITIES,2
ACT.online_communities.open_source_contribution,Node;ACTIVITY,ACT.online_communities.open_source_contribution,Open Source Contribution,开源贡献,ACTIVITY,ACTIVITIES,2
ACT.online_communities.qa_communities,Node;ACTIVITY,ACT.online_communities.qa_communities,Q&A Communities,问答社区,ACTIVITY,ACTIVITIES,2
ACT.online_communities.wikimedia_editing,Node;ACTIVITY,ACT.online_communities.wikimedia_editing,Wikipedia Editing,维基百科编辑,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure,Node;ACTIVITY,ACT.outdoor_adventure,Outdoor & Adventure,户外与探险,ACTIVITY,ACTIVITIES,1
ACT.outdoor_adventure.backcountry_skiing,Node;ACTIVITY,ACT.outdoor_adventure.backcountry_skiing,Backcountry Skiing,越野滑雪/登山滑雪,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.camping,Node;ACTIVITY,ACT.outdoor_adventure.camping,Camping,露营,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.camping.car_camping,Node;ACTIVITY,ACT.outdoor_adventure.camping.car_camping,Car Camping,自驾露营,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.camping.tent_camping,Node;ACTIVITY,ACT.outdoor_adventure.camping.tent_camping,Tent Camping,帐篷露营,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.camping.wild_camping,Node;ACTIVITY,ACT.outdoor_adventure.camping.wild_camping,Wild Camping,野营,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.canyoning,Node;ACTIVITY,ACT.outdoor_adventure.canyoning,Canyoning,溪降,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.caving,Node;ACTIVITY,ACT.outdoor_adventure.caving,Caving,洞穴探险,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.exploration,Node;ACTIVITY,ACT.outdoor_adventure.exploration,Exploration,探险,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.exploration.expeditioning,Node;ACTIVITY,ACT.outdoor_adventure.exploration.expeditioning,Expeditioning,远征探险,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.exploration.urban_exploration,Node;ACTIVITY,ACT.outdoor_adventure.exploration.urban_exploration,Urban Exploration,城市探险,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.geocaching,Node;ACTIVITY,ACT.outdoor_adventure.geocaching,Geocaching,地理藏宝,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.hiking_trekking,Node;ACTIVITY,ACT.outdoor_adventure.hiking_trekking,Hiking & Trekking,徒步远足,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.hiking_trekking.backpacking,Node;ACTIVITY,ACT.outdoor_adventure.hiking_trekking.backpacking,Backpacking,重装徒步,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.hiking_trekking.day_hiking,Node;ACTIVITY,ACT.outdoor_adventure.hiking_trekking.day_hiking,Day Hiking,日间徒步,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.hiking_trekking.thru_hiking,Node;ACTIVITY,ACT.outdoor_adventure.hiking_trekking.thru_hiking,Thru-Hiking,长距离徒步,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.kayaking_canoeing,Node;ACTIVITY,ACT.outdoor_adventure.kayaking_canoeing,Kayaking & Canoeing,皮划艇与独木舟,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.mountaineering,Node;ACTIVITY,ACT.outdoor_adventure.mountaineering,Mountaineering,登山运动,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.orienteering,Node;ACTIVITY,ACT.outdoor_adventure.orienteering,Orienteering,定向越野,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.peak_bagging,Node;ACTIVITY,ACT.outdoor_adventure.peak_bagging,Peak Bagging,登峰打卡,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.rock_climbing,Node;ACTIVITY,ACT.outdoor_adventure.rock_climbing,Rock Climbing,攀岩,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.rock_climbing.aid_climbing,Node;ACTIVITY,ACT.outdoor_adventure.rock_climbing.aid_climbing,Aid Climbing,器械攀登,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.rock_climbing.bouldering,Node;ACTIVITY,ACT.outdoor_adventure.rock_climbing.bouldering,Bouldering,抱石,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.rock_climbing.ice_climbing,Node;ACTIVITY,ACT.outdoor_adventure.rock_climbing.ice_climbing,Ice Climbing,攀冰,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.rock_climbing.sport_climbing,Node;ACTIVITY,ACT.outdoor_adventure.rock_climbing.sport_climbing,Sport Climbing,运动攀岩,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.rock_climbing.traditional_climbing,Node;ACTIVITY,ACT.outdoor_adventure.rock_climbing.traditional_climbing,Traditional Climbing,传统攀岩,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.scuba_diving,Node;ACTIVITY,ACT.outdoor_adventure.scuba_diving,Scuba Diving,水肺潜水,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.scuba_diving.free_diving,Node;ACTIVITY,ACT.outdoor_adventure.scuba_diving.free_diving,Freediving,自由潜水,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.scuba_diving.snorkeling,Node;ACTIVITY,ACT.outdoor_adventure.scuba_diving.snorkeling,Snorkeling,浮潜,ACTIVITY,ACTIVITIES,3
ACT.outdoor_adventure.snowshoeing,Node;ACTIVITY,ACT.outdoor_adventure.snowshoeing,Snowshoeing,雪鞋徒步,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.survival_skills,Node;ACTIVITY,ACT.outdoor_adventure.survival_skills,Survival Skills & Bushcraft,野外生存,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.via_ferrata,Node;ACTIVITY,ACT.outdoor_adventure.via_ferrata,Via Ferrata,飞拉达,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.whitewater_rafting,Node;ACTIVITY,ACT.outdoor_adventure.whitewater_rafting,Whitewater Rafting,白水漂流,ACTIVITY,ACTIVITIES,2
ACT.outdoor_adventure.wildlife_watching,Node;ACTIVITY,ACT.outdoor_adventure.wildlife_watching,Wildlife Watching,野生动物观察,ACTIVITY,ACTIVITIES,2
ACT.performing_social,Node;ACTIVITY,ACT.performing_social,Performing & Social,表演与社交,ACTIVITY,ACTIVITIES,1
ACT.performing_social.amateur_magic,Node;ACTIVITY,ACT.performing_social.amateur_magic,Amateur Magic,业余魔术,ACTIVITY,ACTIVITIES,2
ACT.performing_social.amateur_theater,Node;ACTIVITY,ACT.performing_social.amateur_theater,Amateur Theatre,业余戏剧,ACTIVITY,ACTIVITIES,2
ACT.performing_social.amateur_theater.community_theater,Node;ACTIVITY,ACT.performing_social.amateur_theater.community_theater,Community Theater,社区剧场,ACTIVITY,ACTIVITIES,3
ACT.performing_social.amateur_theater.improv_theater,Node;ACTIVITY,ACT.performing_social.amateur_theater.improv_theater,Improvisational Theater,即兴戏剧,ACTIVITY,ACTIVITIES,3
ACT.performing_social.book_club,Node;ACTIVITY,ACT.performing_social.book_club,Book Club,读书会,ACTIVITY,ACTIVITIES,2
ACT.performing_social.community_orchestra,Node;ACTIVITY,ACT.performing_social.community_orchestra,Community Orchestra,社区管弦乐团,ACTIVITY,ACTIVITIES,2
ACT.performing_social.community_orchestra.community_band,Node;ACTIVITY,ACT.performing_social.community_orchestra.community_band,Community Band,社区乐队,ACTIVITY,ACTIVITIES,3
ACT.performing_social.debate_public_speaking,Node;ACTIVITY,ACT.performing_social.debate_public_speaking,Debate & Public Speaking,辩论与演讲,ACTIVITY,ACTIVITIES,2
ACT.performing_social.improv,Node;ACTIVITY,ACT.performing_social.improv,Improv,即兴表演,ACTIVITY,ACTIVITIES,2
ACT.performing_social.jam_session,Node;ACTIVITY,ACT.performing_social.jam_session,Jam Session,即兴合奏,ACTIVITY,ACTIVITIES,2
ACT.performing_social.karaoke,Node;ACTIVITY,ACT.performing_social.karaoke,Karaoke,卡拉OK,ACTIVITY,ACTIVITIES,2
ACT.performing_social.language_exchange,Node;ACTIVITY,ACT.performing_social.language_exchange,Language Exchange,语言交换,ACTIVITY,ACTIVITIES,2
ACT.performing_social.open_mic_comedy,Node;ACTIVITY,ACT.performing_social.open_mic_comedy,Open Mic Comedy,开放麦喜剧,ACTIVITY,ACTIVITIES,2
ACT.performing_social.poetry_slam,Node;ACTIVITY,ACT.performing_social.poetry_slam,Poetry Slam,诗歌朗诵赛,ACTIVITY,ACTIVITIES,2
ACT.performing_social.pub_quiz,Node;ACTIVITY,ACT.performing_social.pub_quiz,Quiz Nights,竞猜之夜,ACTIVITY,ACTIVITIES,2
ACT.performing_social.puppetry,Node;ACTIVITY,ACT.performing_social.puppetry,Puppetry,木偶戏,ACTIVITY,ACTIVITIES,2
ACT.performing_social.singing_choir,Node;ACTIVITY,ACT.performing_social.singing_choir,Singing & Choir,合唱与歌唱,ACTIVITY,ACTIVITIES,2
ACT.performing_social.singing_choir.acapella_singing,Node;ACTIVITY,ACT.performing_social.singing_choir.acapella_singing,A Cappella Singing,无伴奏合唱,ACTIVITY,ACTIVITIES,3
ACT.performing_social.singing_choir.community_choir,Node;ACTIVITY,ACT.performing_social.singing_choir.community_choir,Community Choir,社区合唱团,ACTIVITY,ACTIVITIES,3
ACT.performing_social.social_dance,Node;ACTIVITY,ACT.performing_social.social_dance,Social Dance,社交舞,ACTIVITY,ACTIVITIES,2
ACT.performing_social.social_dance.ballroom_dance,Node;ACTIVITY,ACT.performing_social.social_dance.ballroom_dance,Ballroom Dance,国标舞,ACTIVITY,ACTIVITIES,3
ACT.performing_social.social_dance.line_dance,Node;ACTIVITY,ACT.performing_social.social_dance.line_dance,Line Dance,排舞,ACTIVITY,ACTIVITIES,3
ACT.performing_social.social_dance.salsa_dance,Node;ACTIVITY,ACT.performing_social.social_dance.salsa_dance,Salsa Dance,萨尔萨舞,ACTIVITY,ACTIVITIES,3
ACT.performing_social.social_dance.street_dance,Node;ACTIVITY,ACT.performing_social.social_dance.street_dance,Street Dance,街舞,ACTIVITY,ACTIVITIES,3
ACT.performing_social.social_dance.swing_dance,Node;ACTIVITY,ACT.performing_social.social_dance.swing_dance,Swing Dance,摇摆舞,ACTIVITY,ACTIVITIES,3
ACT.performing_social.social_dance.tango_dance,Node;ACTIVITY,ACT.performing_social.social_dance.tango_dance,Tango Dance,探戈舞,ACTIVITY,ACTIVITIES,3
ACT.performing_social.storytelling,Node;ACTIVITY,ACT.performing_social.storytelling,Storytelling,讲故事,ACTIVITY,ACTIVITIES,2
ACT.performing_social.voice_acting,Node;ACTIVITY,ACT.performing_social.voice_acting,Voice Acting,配音,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation,Node;ACTIVITY,ACT.physical_recreation,Physical Recreation,休闲运动,ACTIVITY,ACTIVITIES,1
ACT.physical_recreation.archery,Node;ACTIVITY,ACT.physical_recreation.archery,Archery,射箭,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.billiards,Node;ACTIVITY,ACT.physical_recreation.billiards,Billiards,台球,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.billiards.pool,Node;ACTIVITY,ACT.physical_recreation.billiards.pool,Pool,美式台球,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.billiards.snooker,Node;ACTIVITY,ACT.physical_recreation.billiards.snooker,Snooker,斯诺克,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.bowling,Node;ACTIVITY,ACT.physical_recreation.bowling,Bowling,保龄球,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.calisthenics,Node;ACTIVITY,ACT.physical_recreation.calisthenics,Calisthenics,自重训练,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.cycling,Node;ACTIVITY,ACT.physical_recreation.cycling,Cycling,骑行,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.cycling.bike_touring,Node;ACTIVITY,ACT.physical_recreation.cycling.bike_touring,Bicycle Touring,自行车旅行,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.cycling.gravel_cycling,Node;ACTIVITY,ACT.physical_recreation.cycling.gravel_cycling,Gravel Cycling,砾石骑行,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.cycling.mountain_biking,Node;ACTIVITY,ACT.physical_recreation.cycling.mountain_biking,Mountain Biking,山地骑行,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.cycling.road_cycling,Node;ACTIVITY,ACT.physical_recreation.cycling.road_cycling,Road Cycling,公路骑行,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.darts,Node;ACTIVITY,ACT.physical_recreation.darts,Darts,飞镖,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.fishing,Node;ACTIVITY,ACT.physical_recreation.fishing,Fishing,钓鱼,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.fishing.fly_fishing,Node;ACTIVITY,ACT.physical_recreation.fishing.fly_fishing,Fly Fishing,飞钓,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.fishing.ice_fishing,Node;ACTIVITY,ACT.physical_recreation.fishing.ice_fishing,Ice Fishing,冰钓,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.golf,Node;ACTIVITY,ACT.physical_recreation.golf,Golf,高尔夫,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.horseback_riding,Node;ACTIVITY,ACT.physical_recreation.horseback_riding,Horseback Riding,骑马,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.hunting,Node;ACTIVITY,ACT.physical_recreation.hunting,Hunting,狩猎,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.hunting.bow_hunting,Node;ACTIVITY,ACT.physical_recreation.hunting.bow_hunting,Bow Hunting,弓箭狩猎,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.ice_skating,Node;ACTIVITY,ACT.physical_recreation.ice_skating,Ice Skating,滑冰,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.pickleball,Node;ACTIVITY,ACT.physical_recreation.pickleball,Pickleball,匹克球,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.pilates,Node;ACTIVITY,ACT.physical_recreation.pilates,Pilates,普拉提,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.running_jogging,Node;ACTIVITY,ACT.physical_recreation.running_jogging,Running & Jogging,跑步,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.running_jogging.marathon_running,Node;ACTIVITY,ACT.physical_recreation.running_jogging.marathon_running,Marathon Running,马拉松,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.running_jogging.trail_running,Node;ACTIVITY,ACT.physical_recreation.running_jogging.trail_running,Trail Running,越野跑,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.running_jogging.ultra_running,Node;ACTIVITY,ACT.physical_recreation.running_jogging.ultra_running,Ultra Running,超级马拉松,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.stand_up_paddleboarding,Node;ACTIVITY,ACT.physical_recreation.stand_up_paddleboarding,Stand-Up Paddleboarding,桨板,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.swimming,Node;ACTIVITY,ACT.physical_recreation.swimming,Swimming,游泳,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.swimming.open_water_swimming,Node;ACTIVITY,ACT.physical_recreation.swimming.open_water_swimming,Open Water Swimming,公开水域游泳,ACTIVITY,ACTIVITIES,3
ACT.physical_recreation.table_tennis,Node;ACTIVITY,ACT.physical_recreation.table_tennis,Table Tennis,乒乓球,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.triathlon,Node;ACTIVITY,ACT.physical_recreation.triathlon,Triathlon,铁人三项,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.ultimate_frisbee,Node;ACTIVITY,ACT.physical_recreation.ultimate_frisbee,Ultimate Frisbee,极限飞盘,ACTIVITY,ACTIVITIES,2
ACT.physical_recreation.yoga,Node;ACTIVITY,ACT.physical_recreation.yoga,Yoga,瑜伽,ACTIVITY,ACTIVITIES,2
ACT.science_hobbies,Node;ACTIVITY,ACT.science_hobbies,Science & Technical Hobbies,科技爱好,ACTIVITY,ACTIVITIES,1
ACT.science_hobbies.amateur_archaeology,Node;ACTIVITY,ACT.science_hobbies.amateur_archaeology,Amateur Archaeology,业余考古,ACTIVITY,ACTIVITIES,2
ACT.science_hobbies.amateur_astronomy,Node;ACTIVITY,ACT.science_hobbies.amateur_astronomy,Amateur Astronomy,业余天文学,ACTIVITY,ACTIVITIES,2
ACT.science_hobbies.amateur_astronomy.astrophotography,Node;ACTIVITY,ACT.science_hobbies.amateur_astronomy.astrophotography,Astrophotography,天文摄影,ACTIVITY,ACTIVITIES,3
ACT.science_hobbies.amateur_astronomy.telescope_making,Node;ACTIVITY,ACT.science_hobbies.amateur_astronomy.telescope_making,Telescope Making,望远镜制作,ACTIVITY,ACTIVITIES,3
ACT.science_hobbies.amateur_astronomy.variable_star_observation,Node;ACTIVITY,ACT.science_hobbies.amateur_astronomy.variable_star_observation,Variable Star Observation,变星观测,ACTIVITY,ACTIVITIES,3
