:START_ID,:END_ID,:TYPE,relation,kind
ACT.making_craft.woodworking.woodturning,ACT.making_craft.woodworking,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities,ACTIVITIES,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.citizen_journalism,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.citizen_journalism,OCC.media,RELATED_TO,RELATED_TO,explicit
ACT.online_communities.citizen_mapping,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.crowdsourcing,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.fan_translation,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.fan_wikis,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.forums_communities,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.hobbyist_clubs,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.makerspaces,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.meme_culture,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.modding_communities,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.online_gaming_clans,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.open_source_contribution,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.open_source_contribution,OCC.it_computing,RELATED_TO,RELATED_TO,explicit
ACT.online_communities.open_source_contribution,HK.computer_science,RELATED_TO,RELATED_TO,explicit
ACT.online_communities.qa_communities,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.online_communities.wikimedia_editing,ACT.online_communities,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure,ACTIVITIES,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.backcountry_skiing,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.camping,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.camping,ind.hospitality_tourism,RELATED_TO,RELATED_TO,explicit
ACT.outdoor_adventure.camping.car_camping,ACT.outdoor_adventure.camping,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.camping.tent_camping,ACT.outdoor_adventure.camping,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.camping.wild_camping,ACT.outdoor_adventure.camping,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.canyoning,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.caving,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.exploration,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.exploration.expeditioning,ACT.outdoor_adventure.exploration,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.exploration.urban_exploration,ACT.outdoor_adventure.exploration,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.geocaching,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.hiking_trekking,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.hiking_trekking,ind.hospitality_tourism,RELATED_TO,RELATED_TO,explicit
ACT.outdoor_adventure.hiking_trekking,ACT.physical_recreation.running_jogging.trail_running,RELATED_TO,RELATED_TO,explicit
ACT.outdoor_adventure.hiking_trekking.backpacking,ACT.outdoor_adventure.hiking_trekking,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.hiking_trekking.day_hiking,ACT.outdoor_adventure.hiking_trekking,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.hiking_trekking.thru_hiking,ACT.outdoor_adventure.hiking_trekking,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.kayaking_canoeing,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.mountaineering,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.mountaineering,SPORT.extreme_sports,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.outdoor_adventure.orienteering,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.peak_bagging,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.rock_climbing,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.rock_climbing.aid_climbing,ACT.outdoor_adventure.rock_climbing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.rock_climbing.bouldering,ACT.outdoor_adventure.rock_climbing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.rock_climbing.ice_climbing,ACT.outdoor_adventure.rock_climbing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.rock_climbing.sport_climbing,ACT.outdoor_adventure.rock_climbing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.rock_climbing.traditional_climbing,ACT.outdoor_adventure.rock_climbing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.scuba_diving,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.scuba_diving.free_diving,ACT.outdoor_adventure.scuba_diving,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.scuba_diving.snorkeling,ACT.outdoor_adventure.scuba_diving,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.snowshoeing,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.survival_skills,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.via_ferrata,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.whitewater_rafting,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.outdoor_adventure.wildlife_watching,ACT.outdoor_adventure,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social,ACTIVITIES,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.amateur_magic,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.amateur_theater,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.amateur_theater,ART.performing_arts,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.performing_social.amateur_theater,OCC.arts,RELATED_TO,RELATED_TO,explicit
ACT.performing_social.amateur_theater.community_theater,ACT.performing_social.amateur_theater,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.amateur_theater.improv_theater,ACT.performing_social.amateur_theater,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.book_club,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.community_orchestra,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.community_orchestra,ART.music,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.performing_social.community_orchestra.community_band,ACT.performing_social.community_orchestra,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.debate_public_speaking,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.improv,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.jam_session,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.karaoke,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.language_exchange,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.open_mic_comedy,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.poetry_slam,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.pub_quiz,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.puppetry,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.singing_choir,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.singing_choir,ART.music,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.performing_social.singing_choir.acapella_singing,ACT.performing_social.singing_choir,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.singing_choir.community_choir,ACT.performing_social.singing_choir,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance,ART.performing_arts,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.performing_social.social_dance.ballroom_dance,ACT.performing_social.social_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance.line_dance,ACT.performing_social.social_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance.salsa_dance,ACT.performing_social.social_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance.street_dance,ACT.performing_social.social_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance.swing_dance,ACT.performing_social.social_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.social_dance.tango_dance,ACT.performing_social.social_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.storytelling,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.performing_social.voice_acting,ACT.performing_social,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation,ACTIVITIES,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.archery,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.billiards,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.billiards,SPORT.ball_sports,RELATED_TO,RELATED_TO,explicit
ACT.physical_recreation.billiards.pool,ACT.physical_recreation.billiards,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.billiards.snooker,ACT.physical_recreation.billiards,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.bowling,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.bowling,SPORT.ball_sports,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.physical_recreation.calisthenics,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.cycling,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.cycling.bike_touring,ACT.physical_recreation.cycling,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.cycling.gravel_cycling,ACT.physical_recreation.cycling,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.cycling.mountain_biking,ACT.physical_recreation.cycling,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.cycling.road_cycling,ACT.physical_recreation.cycling,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.darts,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.fishing,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.fishing.fly_fishing,ACT.physical_recreation.fishing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.fishing.ice_fishing,ACT.physical_recreation.fishing,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.golf,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.golf,SPORT.ball_sports,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.physical_recreation.horseback_riding,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.hunting,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.hunting.bow_hunting,ACT.physical_recreation.hunting,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.ice_skating,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.pickleball,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.pilates,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.running_jogging,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.running_jogging,OCC.sports,RELATED_TO,RELATED_TO,explicit
ACT.physical_recreation.running_jogging.marathon_running,ACT.physical_recreation.running_jogging,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.running_jogging.trail_running,ACT.physical_recreation.running_jogging,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.running_jogging.ultra_running,ACT.physical_recreation.running_jogging,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.stand_up_paddleboarding,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.swimming,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.swimming.open_water_swimming,ACT.physical_recreation.swimming,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.table_tennis,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.table_tennis,SPORT.ball_sports,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.physical_recreation.triathlon,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.ultimate_frisbee,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.physical_recreation.yoga,ACT.physical_recreation,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies,ACTIVITIES,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_archaeology,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_astronomy,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_astronomy,HK.physics,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.amateur_astronomy.astrophotography,ACT.science_hobbies.amateur_astronomy,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_astronomy.telescope_making,ACT.science_hobbies.amateur_astronomy,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_astronomy.variable_star_observation,ACT.science_hobbies.amateur_astronomy,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_radio,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_radio,HK.physics,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.amateur_radio.dxing,ACT.science_hobbies.amateur_radio,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_radio.morse_code_operation,ACT.science_hobbies.amateur_radio,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_radio.radio_contesting,ACT.science_hobbies.amateur_radio,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.amateur_radio.radio_direction_finding,ACT.science_hobbies.amateur_radio,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.citizen_science,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.citizen_science,HK.biology,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.citizen_science.bio_blitzing,ACT.science_hobbies.citizen_science,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.diy_biology,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.drone_flying,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.electronics_hobby,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.electronics_hobby,OCC.trades,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.fossil_hunting,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.genealogy,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.hobby_robotics,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.hobby_robotics,OCC.it_computing,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.hobby_robotics,HK.computer_science,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.home_chemistry,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.insect_collecting,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.magnet_fishing,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.metal_detecting,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.microscopy_hobby,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.model_rocketry,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.rockhounding,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.rockhounding,ACT.fandom_collecting.rock_mineral_collecting,RELATED_TO,RELATED_TO,explicit
ACT.science_hobbies.shortwave_listening,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.weather_spotting,ACT.science_hobbies,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.science_hobbies.weather_spotting.storm_chasing,ACT.science_hobbies.weather_spotting,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional,ACTIVITIES,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.bonsai,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.bonsai,ART.craft,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.traditional.calligraphy_hobby,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.calligraphy_hobby,ART.visual_arts,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.traditional.chinese_knotting,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.diabolo,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.dragon_boat,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.dragon_dance,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.folk_games,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.folk_games.jianzi,ACT.traditional.folk_games,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.folk_games.petanque,ACT.traditional.folk_games,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.folk_instrument_playing,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.ikebana,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.ikebana,ART.craft,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.traditional.kite_flying,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.lion_dance,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.local_festivals,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.aikido,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.capoeira,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.judo,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.karate,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.kung_fu_wushu,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.taekwondo,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.martial_arts_practice.tai_chi,ACT.traditional.martial_arts_practice,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.origami,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.origami,ART.craft,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ACT.traditional.paper_cutting,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.rangoli,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.seal_carving,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.shadow_puppetry,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.tea_ceremony,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.tea_ceremony.chinese_tea_ceremony,ACT.traditional.tea_ceremony,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.tea_ceremony.japanese_tea_ceremony,ACT.traditional.tea_ceremony,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.traditional_dance,ACT.traditional,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.traditional_dance.chinese_folk_dance,ACT.traditional.traditional_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.traditional_dance.flamenco,ACT.traditional.traditional_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.traditional_dance.irish_dance,ACT.traditional.traditional_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ACT.traditional.traditional_dance.square_dance,ACT.traditional.traditional_dance,SUBTYPE_OF,SUBTYPE_OF,parent
ART.animation,ARTS_AND_CULTURE,SUBFORM_OF,SUBFORM_OF,parent
ART.animation,MEDIA.animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation,ind.media_entertainment.film.animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation,ART.film,RELATED_TO,RELATED_TO,explicit
ART.animation.2d_animation,ART.animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.2d_animation.cutout_animation,ART.animation.2d_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.2d_animation.cutout_animation,MEDIA.animation.stop_motion_animation.cutout_animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation.2d_animation.limited_animation,ART.animation.2d_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.2d_animation.rotoscoping,ART.animation.2d_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.2d_animation.rotoscoping,ART.film,USES,USES,explicit
ART.animation.2d_animation.traditional_animation,ART.animation.2d_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.2d_animation.traditional_animation,MEDIA.animation.traditional_animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation.2d_animation.traditional_animation,ART.animation.3d_animation.computer_animation,HISTORICAL_PREDECESSOR,HISTORICAL_PREDECESSOR,explicit
ART.animation.2d_animation.traditional_animation.cel_animation,ART.animation.2d_animation.traditional_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.2d_animation.traditional_animation.full_animation,ART.animation.2d_animation.traditional_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.3d_animation,ART.animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.3d_animation,ART.animation.3d_animation.cgi,USES,USES,explicit
ART.animation.3d_animation.cgi,ART.animation.3d_animation,SUBTECHNOLOGY_OF,SUBTECHNOLOGY_OF,parent
ART.animation.3d_animation.computer_animation,ART.animation.3d_animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
ART.animation.3d_animation.computer_animation,HK.computer_science.computer_graphics.computer_animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation.3d_animation.computer_animation,MEDIA.animation.computer_animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation.3d_animation.motion_capture,ART.animation.3d_animation,SUBTECHNOLOGY_OF,SUBTECHNOLOGY_OF,parent
ART.animation.adult_animation,ART.animation,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.adult_animation,MEDIA.animation.adult_animation,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation.animation_film,ART.animation,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.animation_film,ART.film.film_forms.feature_film,RELATED_TO,RELATED_TO,explicit
ART.animation.anime,ART.animation,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime,MEDIA.animation.anime,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ART.animation.anime,ART.comics.manga,RELATED_TO,RELATED_TO,explicit
ART.animation.anime.isekai_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime.magical_girl_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime.mecha_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime.seinen_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime.shojo_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime.shonen_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.anime.slice_of_life_anime,ART.animation.anime,SUBGENRE_OF,SUBGENRE_OF,parent
ART.animation.character_animation,ART.animation,TECHNIQUE_OF,TECHNIQUE_OF,parent
